Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume BTC
2018-07-04 06-PM,XVGBTC,4.01e-06,4.03e-06,4.01e-06,4.03e-06,88000.0,0.3544
2018-07-04 05-PM,XVGBTC,4.01e-06,4.05e-06,4.01e-06,4.01e-06,7000.0,0.02815
2018-07-04 04-PM,XVGBTC,3.99e-06,4.02e-06,3.99e-06,4.01e-06,76000.0,0.3053
2018-07-04 03-PM,XVGBTC,4.0e-06,4.02e-06,3.99e-06,3.99e-06,14000.0,0.05602
2018-07-04 02-PM,XVGBTC,4.0e-06,4.04e-06,3.99e-06,4.0e-06,96000.0,0.3845
2018-07-04 01-PM,XVGBTC,3.97e-06,4.05e-06,3.95e-06,4.0e-06,187000.0,0.7485
2018-07-04 12-PM,XVGBTC,3.98e-06,3.98e-06,3.94e-06,3.97e-06,66000.0,0.2613
2018-07-04 11-AM,XVGBTC,3.98e-06,3.98e-06,3.95e-06,3.98e-06,37000.0,0.1465
2018-07-04 10-AM,XVGBTC,3.92e-06,3.98e-06,3.92e-06,3.98e-06,2000.0,0.00791
2018-07-04 09-AM,XVGBTC,4.0e-06,4.0e-06,3.92e-06,3.92e-06,104000.0,0.409
2018-07-04 08-AM,XVGBTC,3.95e-06,4.0e-06,3.93e-06,4.0e-06,222000.0,0.8803
2018-07-04 07-AM,XVGBTC,3.93e-06,3.95e-06,3.91e-06,3.95e-06,31000.0,0.1214
2018-07-04 06-AM,XVGBTC,3.91e-06,3.94e-06,3.91e-06,3.93e-06,15000.0,0.05877
2018-07-04 05-AM,XVGBTC,3.91e-06,3.92e-06,3.91e-06,3.91e-06,5000.0,0.01959
2018-07-04 04-AM,XVGBTC,3.91e-06,3.91e-06,3.91e-06,3.91e-06,1000.0,0.00391
2018-07-04 03-AM,XVGBTC,3.92e-06,3.95e-06,3.9e-06,3.91e-06,49000.0,0.1917
2018-07-04 02-AM,XVGBTC,3.89e-06,3.94e-06,3.89e-06,3.92e-06,35000.0,0.1367
2018-07-04 01-AM,XVGBTC,3.92e-06,3.92e-06,3.87e-06,3.89e-06,174000.0,0.6791
2018-07-04 12-AM,XVGBTC,3.99e-06,3.99e-06,3.92e-06,3.92e-06,86000.0,0.3371
2018-07-03 11-PM,XVGBTC,3.94e-06,3.99e-06,3.93e-06,3.99e-06,80000.0,0.3169
2018-07-03 10-PM,XVGBTC,4.02e-06,4.02e-06,3.94e-06,3.94e-06,144000.0,0.5726
2018-07-03 09-PM,XVGBTC,4.03e-06,4.03e-06,4.01e-06,4.02e-06,38000.0,0.1526
2018-07-03 08-PM,XVGBTC,4.04e-06,4.04e-06,4.03e-06,4.03e-06,117000.0,0.4716
2018-07-03 07-PM,XVGBTC,3.98e-06,4.04e-06,3.98e-06,4.04e-06,287000.0,1.15
2018-07-03 06-PM,XVGBTC,4.02e-06,4.02e-06,3.98e-06,3.98e-06,85000.0,0.3389
2018-07-03 05-PM,XVGBTC,4.07e-06,4.07e-06,4.0e-06,4.02e-06,27000.0,0.1083
2018-07-03 04-PM,XVGBTC,4.01e-06,4.07e-06,4.0e-06,4.07e-06,67000.0,0.2703
2018-07-03 03-PM,XVGBTC,3.97e-06,4.03e-06,3.97e-06,4.01e-06,128000.0,0.5138
2018-07-03 02-PM,XVGBTC,4.22e-06,4.22e-06,3.97e-06,3.97e-06,83000.0,0.3318
2018-07-03 01-PM,XVGBTC,4.03e-06,4.03e-06,3.98e-06,3.98e-06,90000.0,0.3609
2018-07-03 12-PM,XVGBTC,4.02e-06,4.05e-06,4.02e-06,4.03e-06,41000.0,0.1653
2018-07-03 11-AM,XVGBTC,3.99e-06,4.04e-06,3.98e-06,4.02e-06,88000.0,0.3528
2018-07-03 10-AM,XVGBTC,4.13e-06,4.13e-06,3.96e-06,3.99e-06,251000.0,1.0
2018-07-03 09-AM,XVGBTC,4.08e-06,4.15e-06,4.08e-06,4.13e-06,44000.0,0.1813
2018-07-03 08-AM,XVGBTC,4.17e-06,4.17e-06,4.08e-06,4.08e-06,89000.0,0.3667
2018-07-03 07-AM,XVGBTC,4.19e-06,4.2e-06,4.16e-06,4.17e-06,144000.0,0.6017
2018-07-03 06-AM,XVGBTC,4.24e-06,4.24e-06,4.19e-06,4.19e-06,75000.0,0.3149
2018-07-03 05-AM,XVGBTC,4.19e-06,4.24e-06,4.19e-06,4.24e-06,12000.0,0.05064
2018-07-03 04-AM,XVGBTC,4.22e-06,4.22e-06,4.17e-06,4.19e-06,49000.0,0.205
2018-07-03 03-AM,XVGBTC,4.12e-06,4.22e-06,4.12e-06,4.22e-06,58000.0,0.2425
2018-07-03 02-AM,XVGBTC,4.11e-06,4.15e-06,4.1e-06,4.12e-06,116000.0,0.4794
2018-07-03 01-AM,XVGBTC,4.16e-06,4.16e-06,4.08e-06,4.11e-06,62000.0,0.256
2018-07-03 12-AM,XVGBTC,4.09e-06,4.16e-06,4.09e-06,4.16e-06,183000.0,0.76
2018-07-02 11-PM,XVGBTC,4.13e-06,4.13e-06,4.09e-06,4.09e-06,125000.0,0.5137
2018-07-02 10-PM,XVGBTC,4.19e-06,4.22e-06,4.13e-06,4.13e-06,217000.0,0.9007
2018-07-02 09-PM,XVGBTC,4.18e-06,4.2e-06,4.18e-06,4.19e-06,60000.0,0.2513
2018-07-02 08-PM,XVGBTC,4.14e-06,4.27e-06,4.14e-06,4.18e-06,148000.0,0.6222
2018-07-02 07-PM,XVGBTC,4.11e-06,4.17e-06,4.09e-06,4.14e-06,60000.0,0.2487
2018-07-02 06-PM,XVGBTC,4.11e-06,4.14e-06,4.07e-06,4.11e-06,402000.0,1.65
2018-07-02 05-PM,XVGBTC,4.11e-06,4.11e-06,4.07e-06,4.11e-06,342000.0,1.4
2018-07-02 04-PM,XVGBTC,4.12e-06,4.14e-06,4.06e-06,4.11e-06,51000.0,0.2077
2018-07-02 03-PM,XVGBTC,4.16e-06,4.2e-06,4.12e-06,4.12e-06,95000.0,0.397
2018-07-02 02-PM,XVGBTC,4.14e-06,4.19e-06,4.09e-06,4.16e-06,144000.0,0.5976
2018-07-02 01-PM,XVGBTC,4.05e-06,4.23e-06,4.04e-06,4.14e-06,209000.0,0.8643
2018-07-02 12-PM,XVGBTC,4.0e-06,4.06e-06,4.0e-06,4.05e-06,76000.0,0.3068
2018-07-02 11-AM,XVGBTC,3.98e-06,4.07e-06,3.98e-06,4.0e-06,119000.0,0.4798
2018-07-02 10-AM,XVGBTC,3.93e-06,3.99e-06,3.93e-06,3.98e-06,155000.0,0.6164
2018-07-02 09-AM,XVGBTC,3.99e-06,3.99e-06,3.93e-06,3.93e-06,40000.0,0.1575
2018-07-02 08-AM,XVGBTC,3.93e-06,3.99e-06,3.92e-06,3.99e-06,137000.0,0.5441
2018-07-02 07-AM,XVGBTC,3.98e-06,3.98e-06,3.93e-06,3.93e-06,28000.0,0.1105
2018-07-02 06-AM,XVGBTC,3.95e-06,3.98e-06,3.89e-06,3.98e-06,93000.0,0.3648
2018-07-02 05-AM,XVGBTC,4.02e-06,4.02e-06,3.95e-06,3.95e-06,12000.0,0.04777
2018-07-02 04-AM,XVGBTC,4.1e-06,4.18e-06,4.0e-06,4.02e-06,74000.0,0.3022
2018-07-02 03-AM,XVGBTC,4.0e-06,4.1e-06,3.94e-06,4.1e-06,113000.0,0.4527
2018-07-02 02-AM,XVGBTC,3.96e-06,4.0e-06,3.91e-06,4.0e-06,83000.0,0.3275
2018-07-02 01-AM,XVGBTC,3.9e-06,4.0e-06,3.9e-06,3.96e-06,100000.0,0.3985
2018-07-02 12-AM,XVGBTC,3.92e-06,3.93e-06,3.84e-06,3.9e-06,169000.0,0.6547
2018-07-01 11-PM,XVGBTC,3.94e-06,4.04e-06,3.92e-06,3.92e-06,139000.0,0.5561
2018-07-01 10-PM,XVGBTC,3.74e-06,4.08e-06,3.74e-06,3.94e-06,769000.0,3.03
2018-07-01 09-PM,XVGBTC,3.66e-06,3.74e-06,3.66e-06,3.74e-06,50000.0,0.1846
2018-07-01 08-PM,XVGBTC,3.65e-06,3.66e-06,3.64e-06,3.66e-06,27000.0,0.09848
2018-07-01 07-PM,XVGBTC,3.64e-06,3.68e-06,3.64e-06,3.65e-06,104000.0,0.3806
2018-07-01 06-PM,XVGBTC,3.64e-06,3.66e-06,3.63e-06,3.64e-06,16000.0,0.05838
2018-07-01 05-PM,XVGBTC,3.63e-06,3.64e-06,3.63e-06,3.64e-06,108000.0,0.3931
2018-07-01 04-PM,XVGBTC,3.6e-06,3.63e-06,3.6e-06,3.63e-06,4000.0,0.01452
2018-07-01 03-PM,XVGBTC,3.6e-06,3.61e-06,3.58e-06,3.6e-06,32000.0,0.1152
2018-07-01 02-PM,XVGBTC,3.66e-06,3.67e-06,3.6e-06,3.6e-06,33000.0,0.12
2018-07-01 01-PM,XVGBTC,3.66e-06,3.68e-06,3.66e-06,3.66e-06,33000.0,0.1208
2018-07-01 12-PM,XVGBTC,3.65e-06,3.69e-06,3.65e-06,3.66e-06,11000.0,0.04037
2018-07-01 11-AM,XVGBTC,3.62e-06,3.66e-06,3.62e-06,3.65e-06,61000.0,0.2225
2018-07-01 10-AM,XVGBTC,3.65e-06,3.65e-06,3.62e-06,3.62e-06,78000.0,0.2838
2018-07-01 09-AM,XVGBTC,3.63e-06,3.65e-06,3.63e-06,3.65e-06,46000.0,0.1673
2018-07-01 08-AM,XVGBTC,3.62e-06,3.64e-06,3.62e-06,3.63e-06,9000.0,0.03273
2018-07-01 07-AM,XVGBTC,3.59e-06,3.63e-06,3.59e-06,3.62e-06,81000.0,0.2927
2018-07-01 06-AM,XVGBTC,3.6e-06,3.6e-06,3.58e-06,3.59e-06,19000.0,0.06828
2018-07-01 05-AM,XVGBTC,3.61e-06,3.61e-06,3.58e-06,3.6e-06,6000.0,0.02154
2018-07-01 04-AM,XVGBTC,3.6e-06,3.61e-06,3.58e-06,3.61e-06,29000.0,0.1045
2018-07-01 03-AM,XVGBTC,3.6e-06,3.63e-06,3.59e-06,3.6e-06,92000.0,0.3327
2018-07-01 02-AM,XVGBTC,3.63e-06,3.63e-06,3.6e-06,3.6e-06,12000.0,0.04333
2018-07-01 01-AM,XVGBTC,3.68e-06,3.68e-06,3.63e-06,3.63e-06,91000.0,0.331
2018-07-01 12-AM,XVGBTC,3.67e-06,3.68e-06,3.67e-06,3.68e-06,64000.0,0.2349
2018-06-30 11-PM,XVGBTC,3.62e-06,3.67e-06,3.62e-06,3.67e-06,47000.0,0.1717
2018-06-30 10-PM,XVGBTC,3.62e-06,3.63e-06,3.61e-06,3.62e-06,13000.0,0.04703
2018-06-30 09-PM,XVGBTC,3.64e-06,3.65e-06,3.62e-06,3.62e-06,120000.0,0.4369
2018-06-30 08-PM,XVGBTC,3.65e-06,3.66e-06,3.64e-06,3.64e-06,91000.0,0.3322
2018-06-30 07-PM,XVGBTC,3.62e-06,3.66e-06,3.58e-06,3.65e-06,139000.0,0.5029
2018-06-30 06-PM,XVGBTC,3.63e-06,3.63e-06,3.61e-06,3.62e-06,116000.0,0.4205
2018-06-30 05-PM,XVGBTC,3.66e-06,3.66e-06,3.63e-06,3.63e-06,26000.0,0.09464
2018-06-30 04-PM,XVGBTC,3.61e-06,3.66e-06,3.61e-06,3.66e-06,24000.0,0.08766
2018-06-30 03-PM,XVGBTC,3.63e-06,3.64e-06,3.61e-06,3.61e-06,32000.0,0.1161
2018-06-30 02-PM,XVGBTC,3.67e-06,3.67e-06,3.6e-06,3.63e-06,681000.0,2.47
2018-06-30 01-PM,XVGBTC,3.66e-06,3.69e-06,3.65e-06,3.67e-06,40000.0,0.1464
2018-06-30 12-PM,XVGBTC,3.75e-06,3.76e-06,3.64e-06,3.66e-06,374000.0,1.38
2018-06-30 11-AM,XVGBTC,3.72e-06,3.77e-06,3.7e-06,3.75e-06,135000.0,0.5036
2018-06-30 10-AM,XVGBTC,3.72e-06,3.72e-06,3.72e-06,3.72e-06,0.0,0.0
2018-06-30 09-AM,XVGBTC,3.7e-06,3.72e-06,3.7e-06,3.72e-06,20000.0,0.0744
2018-06-30 08-AM,XVGBTC,3.66e-06,3.7e-06,3.66e-06,3.7e-06,42000.0,0.1543
2018-06-30 07-AM,XVGBTC,3.73e-06,3.73e-06,3.66e-06,3.66e-06,17000.0,0.06242
2018-06-30 06-AM,XVGBTC,3.67e-06,3.73e-06,3.67e-06,3.73e-06,8000.0,0.02972
2018-06-30 05-AM,XVGBTC,3.71e-06,3.71e-06,3.67e-06,3.67e-06,11000.0,0.04051
2018-06-30 04-AM,XVGBTC,3.72e-06,3.73e-06,3.71e-06,3.71e-06,66000.0,0.2455
2018-06-30 03-AM,XVGBTC,3.71e-06,3.75e-06,3.69e-06,3.72e-06,62000.0,0.2311
2018-06-30 02-AM,XVGBTC,3.72e-06,3.74e-06,3.69e-06,3.71e-06,153000.0,0.5693
2018-06-30 01-AM,XVGBTC,3.65e-06,3.73e-06,3.63e-06,3.72e-06,195000.0,0.7219
2018-06-30 12-AM,XVGBTC,3.62e-06,3.66e-06,3.62e-06,3.65e-06,134000.0,0.4893
2018-06-29 11-PM,XVGBTC,3.61e-06,3.65e-06,3.6e-06,3.62e-06,144000.0,0.5227
2018-06-29 10-PM,XVGBTC,3.53e-06,3.61e-06,3.53e-06,3.61e-06,199000.0,0.711
2018-06-29 09-PM,XVGBTC,3.54e-06,3.55e-06,3.53e-06,3.53e-06,11000.0,0.03897
2018-06-29 08-PM,XVGBTC,3.54e-06,3.55e-06,3.54e-06,3.54e-06,96000.0,0.34
2018-06-29 07-PM,XVGBTC,3.53e-06,3.55e-06,3.53e-06,3.54e-06,3000.0,0.01064
2018-06-29 06-PM,XVGBTC,3.53e-06,3.55e-06,3.53e-06,3.53e-06,15000.0,0.05307
2018-06-29 05-PM,XVGBTC,3.58e-06,3.58e-06,3.53e-06,3.53e-06,371000.0,1.32
2018-06-29 04-PM,XVGBTC,3.56e-06,3.58e-06,3.55e-06,3.58e-06,40000.0,0.1425
2018-06-29 03-PM,XVGBTC,3.57e-06,3.58e-06,3.56e-06,3.56e-06,39000.0,0.139
2018-06-29 02-PM,XVGBTC,3.59e-06,3.59e-06,3.57e-06,3.57e-06,4000.0,0.01428
2018-06-29 01-PM,XVGBTC,3.58e-06,3.6e-06,3.56e-06,3.59e-06,78000.0,0.2796
2018-06-29 12-PM,XVGBTC,3.56e-06,3.58e-06,3.56e-06,3.58e-06,50000.0,0.1788
2018-06-29 11-AM,XVGBTC,3.58e-06,3.58e-06,3.56e-06,3.56e-06,13000.0,0.04638
2018-06-29 10-AM,XVGBTC,3.57e-06,3.58e-06,3.57e-06,3.58e-06,3000.0,0.01074
2018-06-29 09-AM,XVGBTC,3.6e-06,3.6e-06,3.56e-06,3.57e-06,453000.0,1.62
2018-06-29 08-AM,XVGBTC,3.59e-06,3.61e-06,3.59e-06,3.6e-06,77000.0,0.2768
2018-06-29 07-AM,XVGBTC,3.58e-06,3.6e-06,3.57e-06,3.59e-06,76000.0,0.2731
2018-06-29 06-AM,XVGBTC,3.59e-06,3.6e-06,3.57e-06,3.58e-06,138000.0,0.4954
2018-06-29 05-AM,XVGBTC,3.57e-06,3.59e-06,3.57e-06,3.59e-06,49000.0,0.1752
2018-06-29 04-AM,XVGBTC,3.58e-06,3.58e-06,3.57e-06,3.57e-06,15000.0,0.0536
2018-06-29 03-AM,XVGBTC,3.59e-06,3.6e-06,3.58e-06,3.58e-06,111000.0,0.3996
2018-06-29 02-AM,XVGBTC,3.58e-06,3.59e-06,3.57e-06,3.59e-06,108000.0,0.3867
2018-06-29 01-AM,XVGBTC,3.61e-06,3.61e-06,3.57e-06,3.58e-06,46000.0,0.1647
2018-06-29 12-AM,XVGBTC,3.6e-06,3.64e-06,3.6e-06,3.61e-06,42000.0,0.1518
2018-06-28 11-PM,XVGBTC,3.65e-06,3.65e-06,3.59e-06,3.6e-06,293000.0,1.06
2018-06-28 10-PM,XVGBTC,3.63e-06,3.67e-06,3.62e-06,3.65e-06,113000.0,0.4111
2018-06-28 09-PM,XVGBTC,3.65e-06,3.66e-06,3.63e-06,3.63e-06,20000.0,0.07314
2018-06-28 08-PM,XVGBTC,3.68e-06,3.68e-06,3.65e-06,3.65e-06,71000.0,0.2596
2018-06-28 07-PM,XVGBTC,3.7e-06,3.71e-06,3.65e-06,3.68e-06,121000.0,0.4431
2018-06-28 06-PM,XVGBTC,3.67e-06,3.7e-06,3.66e-06,3.7e-06,25000.0,0.09203
2018-06-28 05-PM,XVGBTC,3.66e-06,3.67e-06,3.66e-06,3.67e-06,10000.0,0.0367
2018-06-28 04-PM,XVGBTC,3.68e-06,3.68e-06,3.64e-06,3.66e-06,267000.0,0.9747
2018-06-28 03-PM,XVGBTC,3.68e-06,3.68e-06,3.66e-06,3.68e-06,72000.0,0.2641
2018-06-28 02-PM,XVGBTC,3.63e-06,3.68e-06,3.63e-06,3.68e-06,98000.0,0.3602
2018-06-28 01-PM,XVGBTC,3.66e-06,3.66e-06,3.62e-06,3.63e-06,68000.0,0.247
2018-06-28 12-PM,XVGBTC,3.63e-06,3.66e-06,3.63e-06,3.66e-06,22000.0,0.08028
2018-06-28 11-AM,XVGBTC,3.64e-06,3.64e-06,3.62e-06,3.63e-06,13000.0,0.04722
2018-06-28 10-AM,XVGBTC,3.67e-06,3.67e-06,3.63e-06,3.64e-06,95000.0,0.3451
2018-06-28 09-AM,XVGBTC,3.67e-06,3.67e-06,3.66e-06,3.67e-06,4000.0,0.01466
2018-06-28 08-AM,XVGBTC,3.64e-06,3.67e-06,3.64e-06,3.67e-06,19000.0,0.06973
2018-06-28 07-AM,XVGBTC,3.64e-06,3.66e-06,3.64e-06,3.64e-06,187000.0,0.6809
2018-06-28 06-AM,XVGBTC,3.65e-06,3.65e-06,3.64e-06,3.64e-06,23000.0,0.08384
2018-06-28 05-AM,XVGBTC,3.66e-06,3.66e-06,3.65e-06,3.65e-06,2000.0,0.0073
2018-06-28 04-AM,XVGBTC,3.66e-06,3.67e-06,3.64e-06,3.66e-06,20000.0,0.07307
2018-06-28 03-AM,XVGBTC,3.67e-06,3.69e-06,3.65e-06,3.66e-06,32000.0,0.1173
2018-06-28 02-AM,XVGBTC,3.67e-06,3.7e-06,3.67e-06,3.67e-06,104000.0,0.3835
2018-06-28 01-AM,XVGBTC,3.68e-06,3.68e-06,3.67e-06,3.67e-06,107000.0,0.3932
2018-06-28 12-AM,XVGBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-27 11-PM,XVGBTC,3.61e-06,3.7e-06,3.61e-06,3.68e-06,71000.0,0.2623
2018-06-27 10-PM,XVGBTC,3.63e-06,3.63e-06,3.61e-06,3.61e-06,7000.0,0.02527
2018-06-27 09-PM,XVGBTC,3.59e-06,3.63e-06,3.59e-06,3.63e-06,5000.0,0.01811
2018-06-27 08-PM,XVGBTC,3.63e-06,3.64e-06,3.59e-06,3.59e-06,135000.0,0.4884
2018-06-27 07-PM,XVGBTC,3.61e-06,3.66e-06,3.61e-06,3.63e-06,84000.0,0.3053
2018-06-27 06-PM,XVGBTC,3.61e-06,3.67e-06,3.61e-06,3.61e-06,78000.0,0.2836
2018-06-27 05-PM,XVGBTC,3.61e-06,3.63e-06,3.59e-06,3.61e-06,304000.0,1.1
2018-06-27 04-PM,XVGBTC,3.63e-06,3.63e-06,3.61e-06,3.61e-06,185000.0,0.6691
2018-06-27 03-PM,XVGBTC,3.61e-06,3.67e-06,3.61e-06,3.63e-06,124000.0,0.4484
2018-06-27 02-PM,XVGBTC,3.66e-06,3.69e-06,3.61e-06,3.61e-06,56000.0,0.2049
2018-06-27 01-PM,XVGBTC,3.67e-06,3.69e-06,3.66e-06,3.66e-06,17000.0,0.06258
2018-06-27 12-PM,XVGBTC,3.71e-06,3.71e-06,3.67e-06,3.67e-06,4000.0,0.01468
2018-06-27 11-AM,XVGBTC,3.67e-06,3.71e-06,3.67e-06,3.71e-06,159000.0,0.5871
2018-06-27 10-AM,XVGBTC,3.66e-06,3.69e-06,3.64e-06,3.67e-06,272000.0,0.9937
2018-06-27 09-AM,XVGBTC,3.7e-06,3.7e-06,3.63e-06,3.66e-06,174000.0,0.6359
2018-06-27 08-AM,XVGBTC,3.68e-06,3.7e-06,3.66e-06,3.7e-06,38000.0,0.1398
2018-06-27 07-AM,XVGBTC,3.67e-06,3.68e-06,3.67e-06,3.68e-06,29000.0,0.1065
2018-06-27 06-AM,XVGBTC,3.7e-06,3.7e-06,3.66e-06,3.67e-06,26000.0,0.09555
2018-06-27 05-AM,XVGBTC,3.66e-06,3.7e-06,3.65e-06,3.7e-06,150000.0,0.5535
2018-06-27 04-AM,XVGBTC,3.65e-06,3.66e-06,3.63e-06,3.66e-06,23000.0,0.08388
2018-06-27 03-AM,XVGBTC,3.66e-06,3.68e-06,3.65e-06,3.65e-06,19000.0,0.06972
2018-06-27 02-AM,XVGBTC,3.65e-06,3.67e-06,3.65e-06,3.66e-06,93000.0,0.3407
2018-06-27 01-AM,XVGBTC,3.67e-06,3.69e-06,3.65e-06,3.65e-06,23000.0,0.08436
2018-06-27 12-AM,XVGBTC,3.72e-06,3.72e-06,3.67e-06,3.67e-06,25000.0,0.09181
2018-06-26 11-PM,XVGBTC,3.72e-06,3.72e-06,3.72e-06,3.72e-06,1000.0,0.00372
2018-06-26 10-PM,XVGBTC,3.73e-06,3.73e-06,3.72e-06,3.72e-06,5000.0,0.0186
2018-06-26 09-PM,XVGBTC,3.73e-06,3.73e-06,3.72e-06,3.73e-06,23000.0,0.08557
2018-06-26 08-PM,XVGBTC,3.73e-06,3.74e-06,3.72e-06,3.73e-06,52000.0,0.194
2018-06-26 07-PM,XVGBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,10000.0,0.0373
2018-06-26 06-PM,XVGBTC,3.74e-06,3.74e-06,3.73e-06,3.73e-06,51000.0,0.1906
2018-06-26 05-PM,XVGBTC,3.75e-06,3.75e-06,3.73e-06,3.74e-06,17000.0,0.06348
2018-06-26 04-PM,XVGBTC,3.76e-06,3.76e-06,3.75e-06,3.75e-06,24000.0,0.09
2018-06-26 03-PM,XVGBTC,3.7e-06,3.76e-06,3.69e-06,3.76e-06,106000.0,0.3968
2018-06-26 02-PM,XVGBTC,3.8e-06,3.8e-06,3.7e-06,3.7e-06,181000.0,0.6715
2018-06-26 01-PM,XVGBTC,3.79e-06,3.83e-06,3.79e-06,3.8e-06,40000.0,0.1523
2018-06-26 12-PM,XVGBTC,3.78e-06,3.79e-06,3.76e-06,3.79e-06,60000.0,0.2256
2018-06-26 11-AM,XVGBTC,3.8e-06,3.8e-06,3.78e-06,3.78e-06,123000.0,0.4659
2018-06-26 10-AM,XVGBTC,3.8e-06,3.82e-06,3.8e-06,3.8e-06,40000.0,0.152
2018-06-26 09-AM,XVGBTC,3.79e-06,3.82e-06,3.79e-06,3.8e-06,148000.0,0.5652
2018-06-26 08-AM,XVGBTC,3.75e-06,3.79e-06,3.75e-06,3.79e-06,2000.0,0.00758
2018-06-26 07-AM,XVGBTC,3.79e-06,3.79e-06,3.75e-06,3.75e-06,111000.0,0.4164
2018-06-26 06-AM,XVGBTC,3.79e-06,3.79e-06,3.79e-06,3.79e-06,0.0,0.0
2018-06-26 05-AM,XVGBTC,3.77e-06,3.82e-06,3.77e-06,3.79e-06,40000.0,0.1522
2018-06-26 04-AM,XVGBTC,3.81e-06,3.81e-06,3.77e-06,3.77e-06,181000.0,0.6852
2018-06-26 03-AM,XVGBTC,3.83e-06,3.83e-06,3.8e-06,3.81e-06,45000.0,0.1716
2018-06-26 02-AM,XVGBTC,3.8e-06,3.83e-06,3.8e-06,3.83e-06,130000.0,0.4965
2018-06-26 01-AM,XVGBTC,3.83e-06,3.83e-06,3.8e-06,3.8e-06,25000.0,0.09502
2018-06-26 12-AM,XVGBTC,3.83e-06,3.83e-06,3.8e-06,3.83e-06,42000.0,0.1607
2018-06-25 11-PM,XVGBTC,3.84e-06,3.84e-06,3.83e-06,3.83e-06,42000.0,0.1613
2018-06-25 10-PM,XVGBTC,3.84e-06,3.84e-06,3.84e-06,3.84e-06,8000.0,0.03072
2018-06-25 09-PM,XVGBTC,3.86e-06,3.86e-06,3.83e-06,3.84e-06,19000.0,0.07297
